Macrocomune,Sostanza,Conc_max
Barletta-Andria-Trani,PROPIZAMIDE,0.0
Barletta-Andria-Trani,SEDAXANE,0.0
Barletta-Andria-Trani,SIMAZINA,0.0
Barletta-Andria-Trani,SPINOSAD,0.0
Barletta-Andria-Trani,SPIROXAMINA,0.0
Barletta-Andria-Trani,TEBUCONAZOLO,0.14
Barletta-Andria-Trani,TEBUFENPIRAD,0.0
Barletta-Andria-Trani,TERBUTRINA,0.0
Barletta-Andria-Trani,TETRACONAZOLO,0.0
Barletta-Andria-Trani,TIACLOPRID,0.0
Barletta-Andria-Trani,TIAMETOXAM,0.0
Barletta-Andria-Trani,TIOPHANATE-METHYL,0.0
Barletta-Andria-Trani,TOLCLOFOS-METILE,0.0
Barletta-Andria-Trani,TRIALLATE,0.0
Barletta-Andria-Trani,TRIBENURON-METILE,0.0
Barletta-Andria-Trani,TRICICLAZOLO,0.0
Barletta-Andria-Trani,TRICLOPIR,0.0
Barletta-Andria-Trani,TRIFLURALIN,0.0
Belluno,"1,2-DICLOROETANO",0.0
Belluno,"1,4 DICLOROBENZENE",0.0
Belluno,LINURON,0.0
Bergamo,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Bergamo,"2,4-DICLOROFENOSSIACETICO ACIDO",0.066
Bergamo,"2,4-DICOFOL",0.0
Bergamo,"2,6-DICLOROBENZAMMIDE",0.0
Bergamo,ACETAMIPRID,0.0
Bergamo,ACETOCLOR,0.0
Bergamo,ACLONIFEN,0.0
Bergamo,ALACLOR,0.0
Bergamo,AMETOCTRADIN,0.0
Bergamo,AMETRINA,0.0
Bergamo,AMPA,8.51
Bergamo,ATRAZINA,0.0
Bergamo,ATRAZINA DESETIL,0.0
Bergamo,ATRAZINA DESISOPROPIL,0.0
Bergamo,AZIMSULFURON,0.0
Bergamo,AZOSSISTROBINA,0.057
Bergamo,BENSULFURON-METILE,0.0
Bergamo,BENTAZONE,0.0
Bergamo,BOSCALID,0.0
Bergamo,BROMACILE,0.0
Bergamo,CHINOSSIFEN,0.0
Bergamo,CIANAZINA,0.05
Bergamo,CIBUTRINA,0.0
Bergamo,CICLOXIDIM,0.0
Bergamo,CLOMAZONE,0.039
Bergamo,CLORDANO,0.0
Bergamo,CLORDANO-alfa,0.0
Bergamo,CLORFENVINFOS,0.0
Bergamo,CLORIDAZON,0.0
Bergamo,CLORPIRIFOS,0.0
Bergamo,CLORPIRIFOS-METILE,0.0
Bergamo,CLOTHIANIDIN,0.0
Bergamo,"DDD, op",0.0
Bergamo,"DDE, op",0.0
Bergamo,DDT totale,0.0
Bergamo,"DDT, pp",0.0
Bergamo,DIAZINON,0.0
Bergamo,DICLORVOS,0.0
Bergamo,DICOFOL,0.0
Bergamo,DIMETOATO,0.0
Bergamo,DIMETOMORF,0.045
Bergamo,DIURON,0.0
Bergamo,ENDOSULFAN,0.0
Bergamo,"ENDOSULFAN, alfa",0.0
Bergamo,"ENDOSULFAN, beta",0.0
Bergamo,ENDOSULFAN-SOLFATO,0.0
Bergamo,EPTACLORO ENDO EPOSSIDO,0.0
Bergamo,ESACLOROCICLOESANO,0.0
Bergamo,ESACLOROCICLOESANO alfa,0.0
Bergamo,ESACLOROCICLOESANO beta,0.0
Bergamo,ESACLOROCICLOESANO delta,0.0
Bergamo,ESACLOROCICLOESANO gamma,0.0
Bergamo,ESAZINONE,0.0
Bergamo,Eptacloro ed eptacloro epossido,0.0
Bergamo,FENITROTION,0.0
Bergamo,FENTION,0.0
Bergamo,FLUFENACET,0.0
Bergamo,FLUOPICOLIDE,0.0
Bergamo,FLUROXIPIR-MEPTIL,0.0
Bergamo,GLIFOSATE,0.23
Bergamo,IMIDACLOPRID,0.044
Bergamo,ISOPROTURON,0.0
Bergamo,ISOXAFLUTOLE,0.0
Bergamo,LINURON,0.0
Bergamo,MALATION,0.0
Bergamo,MCPA,0.0
Bergamo,MECOPROP,0.48
Bergamo,MESOTRIONE,0.0
Bergamo,METALAXIL,0.0
Bergamo,METAMIDOFOS,0.0
Bergamo,METAMITRON,0.0
Bergamo,METIOCARB,0.0
Bergamo,METOLACLOR,1.61
Bergamo,METRIBUZIN,0.0409999999999999
Bergamo,MEVINPHOS,0.0
Bergamo,MOLINATE,0.0
Bergamo,NICOSULFURON,0.051
Bergamo,OMETOATO,0.0
Bergamo,OSSIDEMETON-METILE,0.0
Bergamo,OXADIAZON,0.0
Bergamo,OXADIXIL,0.0
Bergamo,PARATION-ETILE,0.0
Bergamo,PARATION-METILE,0.0
Bergamo,PENCONAZOLO,0.0
Bergamo,PENDIMETALIN,0.09
Bergamo,PIRIMETANIL,0.0559999999999999
Bergamo,PIRIMICARB,0.0
Bergamo,PRETILACLOR,0.0
Bergamo,PROCLORAZ,0.0
Bergamo,PROMETRINA,0.0
Bergamo,PROPANIL,0.0
Bergamo,PROPAZINA,0.0
Bergamo,PROTOATO,0.0
Bergamo,QUINCLORAC,0.0
Bergamo,RIMSULFURON,0.0
Bergamo,SEBUTILAZINA,0.0
Bergamo,SIMAZINA,0.02
Bergamo,SPIROXAMINA,0.0
Bergamo,SULCOTRIONE,0.0
Bergamo,TEBUCONAZOLO,0.0
Bergamo,TERBUTRINA,0.0
Bergamo,TIACLOPRID,0.12
Bergamo,TIAMETOXAM,0.24
Bergamo,TIOBENCARB,0.0
Bergamo,TIOPHANATE-METHYL,0.0
Bergamo,TRANS-CHLORDANE,0.0
Bergamo,TRIALLATE,0.0
Bergamo,TRIFLURALIN,0.0
Brescia,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Brescia,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Brescia,"2,4-DICOFOL",0.0
Brescia,"2,6-DICLOROBENZAMMIDE",0.083
Brescia,ACETOCLOR,0.0
Brescia,ACLONIFEN,0.0
Brescia,ALACLOR,0.0
Brescia,AMETOCTRADIN,0.0
Brescia,AMPA,0.3
Brescia,ATRAZINA,0.0
Brescia,ATRAZINA DESETIL,0.0
Brescia,ATRAZINA DESISOPROPIL,0.0
Brescia,AZOSSISTROBINA,0.0
Brescia,BENTAZONE,0.0
Brescia,BOSCALID,0.0
Brescia,BROMACILE,0.0
Brescia,CIBUTRINA,0.0
Brescia,CICLOXIDIM,0.0
Brescia,CLOMAZONE,0.0
Brescia,CLORDANO,0.0
Brescia,CLORFENVINFOS,0.0
Brescia,CLORIDAZON,0.0
Brescia,"DDE, op",0.0
Brescia,DDT totale,0.0
Brescia,DIAZINON,0.0
Brescia,DICAMBA,0.07
Brescia,DIMETOATO,0.0
Brescia,DIURON,0.0
Brescia,ENDOSULFAN,0.0
Brescia,"ENDOSULFAN, alfa",0.0
Brescia,"ENDOSULFAN, beta",0.0
Brescia,ENDOSULFAN-SOLFATO,0.0
Brescia,EPTACLORO ENDO EPOSSIDO,0.0
Brescia,ESACLOROCICLOESANO,0.0
Brescia,ESACLOROCICLOESANO alfa,0.0
Brescia,ESACLOROCICLOESANO beta,0.0
Brescia,ESACLOROCICLOESANO gamma,0.0
Brescia,FENITROTION,0.0
Brescia,FLUFENACET,0.0
Brescia,FLUOPICOLIDE,0.0
Brescia,FLUROXIPIR-MEPTIL,0.0
Brescia,GLIFOSATE,0.06
Brescia,IMIDACLOPRID,0.0
Brescia,ISOPROTURON,0.0
Brescia,ISOXAFLUTOLE,0.0
Brescia,LINURON,0.0
Brescia,MCPA,0.0
Brescia,MECOPROP,0.0
Brescia,MESOTRIONE,0.0
Brescia,METALAXIL,0.0
Brescia,METAMIDOFOS,0.0
Brescia,METAMITRON,0.0
Brescia,METIOCARB,0.0
Brescia,METOLACLOR,0.0
Brescia,METRIBUZIN,0.0
Brescia,MEVINPHOS,0.0
Brescia,MOLINATE,0.0
Brescia,NICOSULFURON,0.15
Brescia,OMETOATO,0.0
Brescia,OXADIAZON,0.0
Brescia,OXADIXIL,0.0
Brescia,PARATION-ETILE,0.0
Brescia,PENDIMETALIN,0.0
Brescia,PIRIMICARB,0.0
Brescia,PRETILACLOR,0.0
Brescia,PROCLORAZ,0.0
Brescia,PROMETRINA,0.0
Brescia,PROPANIL,0.0
Brescia,PROPAZINA,0.0
Brescia,SEBUTILAZINA,0.0
Brescia,SULCOTRIONE,0.0
Brescia,TEBUCONAZOLO,0.0
Brescia,TERBUTRINA,0.0
Brescia,TIACLOPRID,0.0
Brescia,TIOBENCARB,0.0
Brescia,TIOPHANATE-METHYL,0.0
Brescia,TRANS-CHLORDANE,0.0
Brescia,TRIALLATE,0.0
Brescia,TRIFLURALIN,0.0
Brindisi,"1,3-DICLOROPROPENE",0.0
Brindisi,1-ACIDO NAFTILACETICO,0.0
Brindisi,"2,4,5-TRICLOROFENOLO",0.0
Brindisi,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Brindisi,"2,4-DICLOROFENOLO",0.0
Brindisi,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
Brindisi,"3,4-DICLOROANILINA",0.0
Brindisi,ACETAMIPRID,0.0
Brindisi,ACLONIFEN,0.0
Brindisi,ALACLOR,0.0
Brindisi,AMPA,6.44
Brindisi,ATRAZINA,0.0
Brindisi,ATRAZINA DESETIL,0.0
Brindisi,AZINFOS-ETILE,0.0
Brindisi,AZINFOS-METILE,0.0
Brindisi,AZOSSISTROBINA,0.0
Brindisi,BENSULFURON-METILE,0.0
Brindisi,BENTAZONE,0.035
Brindisi,BIFENOX,0.0
Brindisi,BOSCALID,0.0
Brindisi,BROMOXINIL-FENOLO,0.0
Brindisi,BUPIRIMATE,0.0
Brindisi,CARBENDAZIM,0.6
Brindisi,CHINOSSIFEN,0.0
Brindisi,CIALOTRINA-LAMBDA,0.0
Brindisi,CIBUTRINA,0.0
Brindisi,CICLOXIDIM,0.0
Brindisi,CIMOXANIL,0.0
Brindisi,CIPERMETRINA,0.0
Brindisi,CIPROCONAZOLO,0.15
Brindisi,CIPRODINIL,0.0
Brindisi,CLODINAFOP-PROPARGIL,0.0
Brindisi,CLOPYRALID,0.0
Brindisi,CLORANTRANILIPROLO,0.0
Brindisi,CLORFENVINFOS,0.0
Brindisi,CLORIDAZON,0.1518
Brindisi,CLOROTALONIL,0.0
Brindisi,CLOROTOLURON,0.03
Brindisi,CLORPIRIFOS,0.0069999999999999
Brindisi,CLORPIRIFOS-METILE,0.0
Brindisi,CLOTHIANIDIN,0.0
Brindisi,DAZOMET,0.0
Brindisi,"DDT, pp",0.0
Brindisi,DELTAMETRINA,0.0
Brindisi,DEMETON-O,0.0
Brindisi,DICAMBA,0.0
Brindisi,DICLORVOS,0.0
Brindisi,DICOFOL,0.0
Brindisi,DIFENOCONAZOLO,0.0
Brindisi,DIMETENAMIDE,0.0
Brindisi,DIMETOATO,0.04
Brindisi,DIMETOMORF,0.0
Brindisi,DIQUAT,0.0
Brindisi,DIURON,0.59
Brindisi,DODINA,0.031
Brindisi,"ENDOSULFAN, alfa",0.0029
Brindisi,"ENDOSULFAN, beta",0.0
Brindisi,ESACLOROBENZENE,0.0008
Brindisi,ESACLOROCICLOESANO alfa,0.0
Brindisi,ESACLOROCICLOESANO beta,0.0
Brindisi,ESACLOROCICLOESANO delta,0.0
Brindisi,ESACLOROCICLOESANO gamma,0.0008
Brindisi,ETEFON,0.0
Brindisi,ETOFENPROX,0.0
Brindisi,ETOFUMESATE,0.0
Brindisi,ETOPROFOS,0.0
Brindisi,FENAMIDONE,0.0
Brindisi,FENHEXAMID,0.0
Brindisi,FENITROTION,0.0
Brindisi,FENTION,0.0
Brindisi,FLUAZIFOP-P-BUTILE,0.0
Brindisi,FLUDIOXONIL,0.0
Brindisi,FLUFENACET,0.0
Brindisi,FLUOPICOLIDE,0.0
Brindisi,FLUOPYRAM,0.0
Brindisi,FLUROXIPIR,0.0
Brindisi,FORMETANATE,0.0
Brindisi,FOSETIL-ALLUMINIO,0.0
Brindisi,FOSMET,0.0
Brindisi,GLIFOSATE,1.31
Brindisi,GLUFOSINATE-AMMONIO,0.0
Brindisi,IMIDACLOPRID,0.11
Brindisi,IOXINIL,0.0
Brindisi,IPRODIONE,0.0
Brindisi,IPROVALICARB,0.0
Brindisi,ISOPROTURON,0.0
Brindisi,LENACIL,0.0
Brindisi,LINURON,0.42
Brindisi,MALATION,0.0
Brindisi,MANDIPROPAMID,0.0
Brindisi,MCPA,0.0
Brindisi,MECOPROP,0.0
Brindisi,MESOSULFURON-METILE,0.0
Brindisi,METALAXIL,0.05
Brindisi,METAMIDOFOS,0.0
Brindisi,METAMITRON,0.0
Brindisi,METAZACLOR,0.0
Brindisi,METIOCARB,0.0
Brindisi,METOLACLOR,0.0
Brindisi,METOSSIFENOZIDE,0.0
Brindisi,METRAFENONE,0.0
Brindisi,METRIBUZIN,0.06
Brindisi,MEVINPHOS,0.0
Brindisi,MICLOBUTANIL,0.0
Brindisi,OMETOATO,0.0
Brindisi,OSSIDEMETON-METILE,0.0
Brindisi,OXADIAZON,0.0
Brindisi,OXIFLUORFEN,0.0
Brindisi,PARATION-ETILE,0.003
Brindisi,PARATION-METILE,0.0
Brindisi,PENCONAZOLO,0.0
Brindisi,PENDIMETALIN,0.0
Brindisi,PENTACLOROBENZENE,0.0
Brindisi,PENTACLOROFENOLO,0.0
Brindisi,PICOXISTROBIN,0.0
Brindisi,PINOXADEN,0.0
Brindisi,PIRACLOSTROBIN,0.0
Brindisi,PIRIMETANIL,0.0
Brindisi,PROCLORAZ,0.0
Brindisi,PROPAMOCARB,0.0
Brindisi,PROPICONAZOLO,0.0
Brindisi,PROPIZAMIDE,0.0
Brindisi,SEDAXANE,0.0
Brindisi,SIMAZINA,0.0
Brindisi,SPINOSAD,0.0
Brindisi,SPIROXAMINA,0.0
Brindisi,TEBUCONAZOLO,0.04
Brindisi,TEBUFENPIRAD,0.0
Brindisi,TERBUTRINA,0.025
Brindisi,TETRACONAZOLO,0.03
Brindisi,TIACLOPRID,0.0332
Brindisi,TIOPHANATE-METHYL,0.0
Brindisi,TOLCLOFOS-METILE,0.0
Brindisi,TRIALLATE,0.0
Brindisi,TRIBENURON-METILE,0.0
Brindisi,TRICICLAZOLO,0.0
Brindisi,TRICLOPIR,0.0
Brindisi,TRIFLURALIN,0.0
Caltanissetta,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Caltanissetta,"2,4-DICLOROFENOSSIACETICO ACIDO",0.05
Caltanissetta,ACEFATE,0.0
Caltanissetta,ACETAMIPRID,0.004
Caltanissetta,ACLONIFEN,0.0
Caltanissetta,ACRINATRINA,0.0
Caltanissetta,ALACLOR,0.0
Caltanissetta,ALDICARB,0.0
Caltanissetta,ALDICARBSULFONE,0.0
Caltanissetta,ALDICARBSULFOSSIDO,0.0
Caltanissetta,ALFACIPERMETRINA,0.0
Caltanissetta,AMETRINA,0.0
Caltanissetta,AMIDOSULFURON,0.0
Caltanissetta,AMITRAZ,0.0
Caltanissetta,AMPA,0.06
Caltanissetta,ASULAME,0.0
Caltanissetta,ATRAZINA,0.0
Caltanissetta,ATRAZINA DESETIL,0.0
Caltanissetta,ATRAZINA DESISOPROPIL,0.0
Caltanissetta,AZINFOS-ETILE,0.0
Caltanissetta,AZINFOS-METILE,0.0
Caltanissetta,AZOSSISTROBINA,0.0
Caltanissetta,BENALAXIL,0.0
Caltanissetta,BENFURACARB,0.0
Caltanissetta,BENOMIL,0.0
Caltanissetta,BENTAZONE,0.0
Caltanissetta,BIFENOX,0.0
Caltanissetta,BOSCALID,0.008
Caltanissetta,BROMACILE,0.0
Caltanissetta,BROMOPROPILATO,0.0
Caltanissetta,BROMOXINIL-FENOLO,0.0
Caltanissetta,BUPIRIMATE,0.0
Caltanissetta,BUPROFEZIN,0.0
Caltanissetta,CADUSAFOS,0.0
Caltanissetta,CAPTANO,0.0
Caltanissetta,CARBARIL,0.0
Caltanissetta,CARBENDAZIM,0.004
Caltanissetta,CARBOFURAN,0.0
Caltanissetta,CHINOSSIFEN,0.0
Caltanissetta,CIAZOFAMID,0.0
Caltanissetta,CIBUTRINA,0.0
Caltanissetta,CIMOXANIL,0.0
Caltanissetta,CIPERMETRINA,0.0
Caltanissetta,CIPERMETRINA beta,0.0
Caltanissetta,CIPERMETRINA theta,0.0
Caltanissetta,CIPERMETRINA zeta,0.0
Caltanissetta,CIPROCONAZOLO,0.0
Caltanissetta,CIPRODINIL,0.0
Caltanissetta,CIROMAZINA,0.0
Caltanissetta,"CIS-1,3-DICHLOROPROPENE",0.0
Caltanissetta,CLODINAFOP-PROPARGIL,0.0
Caltanissetta,CLOMAZONE,0.0
Caltanissetta,CLOPYRALID,0.0
Caltanissetta,CLORANTRANILIPROLO,0.0
Caltanissetta,CLORDANO-alfa,0.0
Caltanissetta,CLORFENVINFOS,0.0
Caltanissetta,CLORIDAZON,0.0
Caltanissetta,CLOROTALONIL,0.0
Caltanissetta,CLOROTOLURON,0.004
Caltanissetta,CLORPIRIFOS,0.0
Caltanissetta,CLORPIRIFOS-METILE,0.0
Caltanissetta,CLORSULFURON,0.0
Caltanissetta,CLOTHIANIDIN,0.0
Caltanissetta,CUMAFOS,0.0
Caltanissetta,"DDD, op",0.0
Caltanissetta,"DDE, op",0.001
Caltanissetta,"DDT, pp",0.0
Caltanissetta,DEMETON-S-METILE-SOLFONE,0.0
Caltanissetta,DIAZINON,0.0
Caltanissetta,DICLORAN,0.0
Caltanissetta,DICLORVOS,0.00018
Caltanissetta,DICOFOL,0.0
Caltanissetta,DIFLUBENZURON,0.0
Caltanissetta,DIMETOATO,0.0
Caltanissetta,DIMETOMORF,0.0
Caltanissetta,DISULFOTON,0.0
Caltanissetta,DIURON,0.004
Caltanissetta,DODEMORF,0.0
Caltanissetta,"ENDOSULFAN, alfa",0.0
Caltanissetta,"ENDOSULFAN, beta",0.0
Caltanissetta,ENDOSULFAN-SOLFATO,0.0
Caltanissetta,EPTACLORO,0.0
Caltanissetta,EPTACLORO ENDO EPOSSIDO,0.0
Caltanissetta,EPTENOFOS,0.0
Caltanissetta,ESACLOROBENZENE,0.0
Caltanissetta,ESACLOROCICLOESANO alfa,0.0
Caltanissetta,ESACLOROCICLOESANO beta,0.0
Caltanissetta,ESACLOROCICLOESANO delta,0.0
Caltanissetta,ESACLOROCICLOESANO gamma,0.0
Caltanissetta,ESAFLUMURON,0.0
Caltanissetta,ETOFENPROX,0.0
Caltanissetta,ETOFUMESATE,0.0
Caltanissetta,ETOPROFOS,0.0
Caltanissetta,ETOXAZOLO,0.0
Caltanissetta,EXITIAZOX,0.0
Caltanissetta,FENAMIDONE,0.0
Caltanissetta,FENAMIFOS,0.0
Caltanissetta,FENARIMOL,0.0
Caltanissetta,FENAZAQUIN,0.0
Caltanissetta,FENBUCONAZOLO,0.0
Caltanissetta,FENHEXAMID,0.0
Caltanissetta,FENITROTION,0.0
Caltanissetta,FENPIROXIMATE,0.0
Caltanissetta,FENPROPIMORF,0.0
Caltanissetta,FENTION,0.0
Caltanissetta,FIPRONIL,0.0
Caltanissetta,FLONICAMID,0.0
Caltanissetta,FLORASULAM,0.0
Caltanissetta,FLUAZIFOP-P-BUTILE,0.005
Caltanissetta,FLUDIOXONIL,0.0
Caltanissetta,FLUFENOXURON,0.0
Caltanissetta,FLUROXIPIR,0.0
Caltanissetta,FOLPET,0.0
Caltanissetta,FORCHLORFENURON,0.0
Caltanissetta,FOSMET,0.0
Caltanissetta,FOSTIAZATE,0.0
Caltanissetta,FURALAXIL,0.0
Caltanissetta,GLIFOSATE,0.15
Caltanissetta,GLUFOSINATE-AMMONIO,0.0
Caltanissetta,IMAZALIL,0.0
Caltanissetta,IMAZAMOX,0.0
Caltanissetta,IMAZAPIR,0.0
Caltanissetta,IMIDACLOPRID,0.002
Caltanissetta,INDOXACARB,0.0
Caltanissetta,IODOSULFURON-METILE-SODIO,0.0
Caltanissetta,IOXINIL,0.0
Caltanissetta,IPRODIONE,0.0
Caltanissetta,IPROVALICARB,0.0
Caltanissetta,ISOPROTURON,0.0
Caltanissetta,ISOXABEN,0.0
Caltanissetta,KRESOXIM-METILE,0.0
Caltanissetta,LENACIL,0.0
Caltanissetta,LINURON,0.0
Caltanissetta,LUFENURON,0.0
Caltanissetta,MALATION,0.0
Caltanissetta,MCPA,0.01
Caltanissetta,MECOPROP,0.0
Caltanissetta,MEPANIPYRIM,0.0
Caltanissetta,MESOSULFURON-METILE,0.0
Caltanissetta,METABENZTIAZURON,0.0
Caltanissetta,METALAXIL,0.005
Caltanissetta,METAMIDOFOS,0.008
Caltanissetta,METAMITRON,0.0
Caltanissetta,METAZACLOR,0.005
Caltanissetta,METIDATION,0.0
Caltanissetta,METIOCARB,0.005
Caltanissetta,METOLACLOR,0.005
Caltanissetta,METOMIL,0.0
Caltanissetta,METOSSIFENOZIDE,0.005
Caltanissetta,METOXURON,0.0
Caltanissetta,METRAFENONE,0.0
Caltanissetta,METRIBUZIN,0.0
Caltanissetta,METSULFURON-METILE,0.005
Caltanissetta,MEVINPHOS,0.0
Caltanissetta,MICLOBUTANIL,0.017
Caltanissetta,MOLINATE,0.0
Caltanissetta,MONOCROTOFOS,0.0
Caltanissetta,MONOLINURON,0.0
Caltanissetta,NAPROPAMIDE,0.0
Caltanissetta,NICOSULFURON,0.0
Caltanissetta,OMETOATO,0.0
Caltanissetta,OSSIDEMETON-METILE,0.0
Caltanissetta,OXADIXIL,0.0
Caltanissetta,OXAMIL,0.0
Caltanissetta,OXIFLUORFEN,0.0
Caltanissetta,PARATION-ETILE,0.0
Caltanissetta,PARATION-METILE,0.0
Caltanissetta,PENCICURON,0.0
Caltanissetta,PENCONAZOLO,0.008
Caltanissetta,PENDIMETALIN,0.0
Caltanissetta,PENTACLOROBENZENE,0.0
Caltanissetta,PICLORAM,0.0
Caltanissetta,PICOXISTROBIN,0.0
Caltanissetta,PIMETROZINA,0.0
Caltanissetta,PINOXADEN,0.0
Caltanissetta,PIRACLOSTROBIN,0.0
Caltanissetta,PIRAZOFOS,0.0
Caltanissetta,PIRIMETANIL,0.0
Caltanissetta,PIRIMICARB,0.0
Caltanissetta,PIRIMIFOS-METILE,0.0
Caltanissetta,PROCIMIDONE,0.0
Caltanissetta,PROCLORAZ,0.0
Caltanissetta,PROMETRINA,0.0
Caltanissetta,PROPAMOCARB,0.0
Caltanissetta,PROPANIL,0.0
Caltanissetta,PROPARGITE,0.0
Caltanissetta,PROPICONAZOLO,0.008
Caltanissetta,PROPIZAMIDE,0.0
Caltanissetta,PROPOXUR,0.0
Caltanissetta,PROPOXYCARBAZONE SODIO,0.0
Caltanissetta,PYRIPROXYFEN,0.0
Caltanissetta,QUIZALOFOP-ETILE-D-ISOMERO,0.0
Caltanissetta,RIMSULFURON,0.0
Caltanissetta,ROTENONE,0.01
Caltanissetta,SIMAZINA,0.0
Caltanissetta,SPIRODICLOFEN,0.0
Caltanissetta,SPIROTETRAMMATO,0.0
Caltanissetta,SPIROXAMINA,0.008
Caltanissetta,SULCOTRIONE,0.0
Caltanissetta,TEBUCONAZOLO,0.01
Caltanissetta,TEBUFENPIRAD,0.0
Caltanissetta,TEFLUBENZURON,0.0
Caltanissetta,TEFLUTRIN,0.0
Caltanissetta,TERBUTRINA,0.0
Caltanissetta,TETRACONAZOLO,0.01
Caltanissetta,TETRADIFON,0.0
Caltanissetta,THIENCARBAZONE METILE,0.0
Caltanissetta,TIABENDAZOLO,0.002
Caltanissetta,TIACLOPRID,0.005
Caltanissetta,TIAMETOXAM,0.0
Caltanissetta,TIFENSULFURON-METILE,0.0
Caltanissetta,TIODICARB,0.0
Caltanissetta,TIOPHANATE-METHYL,0.0
Caltanissetta,TOLCLOFOS-METILE,0.0
Caltanissetta,TOLILFLUANIDE,0.0
Caltanissetta,TRANS-CHLORDANE,0.0
Caltanissetta,TRIADIMEFON,0.0
Caltanissetta,TRIADIMENOL,0.0
Caltanissetta,TRIASULFURON,0.0
Caltanissetta,TRIAZAMATE,0.0
Caltanissetta,TRIAZOFOS,0.0
Caltanissetta,TRIBENURON-METILE,0.0
Caltanissetta,TRICLOPIR,0.0
Caltanissetta,TRICLORFON,0.0
Caltanissetta,TRIFLOXISTROBIN,0.0
Caltanissetta,TRIFLUMURON,0.0
Caltanissetta,TRIFLURALIN,0.0
Caltanissetta,ZOXAMIDE,0.0
Campobasso,"1,2-DICLOROETANO",0.0
Campobasso,ALACLOR,0.0
Campobasso,ANTIPARASSITARI CICLODIENE,0.0
Campobasso,ATRAZINA,0.0
Campobasso,CHINOSSIFEN,0.0
Campobasso,CLORFENVINFOS,0.0
Campobasso,CLORPIRIFOS,0.0
Campobasso,"DDD, op",0.0
Campobasso,"DDE, op",0.0
Campobasso,DDT totale,0.0
Campobasso,"DDT, pp",0.0
Campobasso,DICOFOL,0.0
Campobasso,DIURON,0.0
Campobasso,ENDOSULFAN,0.0
Campobasso,EPTACLORO,0.0
Campobasso,ESACLOROBENZENE,0.0
Campobasso,ESACLOROCICLOESANO alfa,0.0
Campobasso,ESACLOROCICLOESANO beta,0.0
Campobasso,ESACLOROCICLOESANO delta,0.0
Campobasso,ESACLOROCICLOESANO gamma,0.0
Campobasso,ISOPROTURON,0.0
Campobasso,METOLACLOR,0.0
Campobasso,MOLINATE,0.0
Campobasso,NAFTALENE,0.0
Campobasso,PENTACLOROBENZENE,0.0
Campobasso,PROMETRINA,0.0
Campobasso,PROPACLOR,0.0
Campobasso,PROPAZINA,0.0
Campobasso,PROPIZAMIDE,0.0
Campobasso,SIMAZINA,0.0
Campobasso,TERBUTILAZINA,0.0
Campobasso,TRIFLURALIN,0.0
Catania,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
Catania,"2,4-DICLOROFENOSSIACETICO ACIDO",0.03
Catania,ACEFATE,0.0
Catania,ACETAMIPRID,0.0
Catania,ACLONIFEN,0.0
Catania,ACRINATRINA,0.0
Catania,ALACLOR,0.0
Catania,ALDICARB,0.0
Catania,ALDICARBSULFONE,0.0
Catania,ALDICARBSULFOSSIDO,0.0
Catania,ALFACIPERMETRINA,0.0
Catania,AMETRINA,0.0
Catania,AMIDOSULFURON,0.0
Catania,AMITRAZ,0.0
Catania,AMPA,0.09
Catania,ASULAME,0.0
Catania,ATRAZINA,0.0
Catania,ATRAZINA DESETIL,0.0
Catania,ATRAZINA DESISOPROPIL,0.0
Catania,AZINFOS-ETILE,0.0
Catania,AZINFOS-METILE,0.0
Catania,AZOSSISTROBINA,0.0
Catania,BENALAXIL,0.0
Catania,BENFURACARB,0.0
Catania,BENOMIL,0.0
Catania,BENTAZONE,0.0
Catania,BIFENOX,0.0
Catania,BOSCALID,0.0
Catania,BROMACILE,0.0
Catania,BROMOPROPILATO,0.0
Catania,BROMOXINIL-FENOLO,0.0
Catania,BUPIRIMATE,0.0
Catania,BUPROFEZIN,0.0
Catania,CADUSAFOS,0.0
Catania,CAPTANO,0.0
Catania,CARBARIL,0.0
Catania,CARBENDAZIM,0.0
Catania,CARBOFURAN,0.0
Catania,CHINOSSIFEN,0.0
Catania,CIAZOFAMID,0.0
Catania,CIBUTRINA,0.0
Catania,CIMOXANIL,0.0
Catania,CIPERMETRINA,0.0
Catania,CIPERMETRINA theta,0.0
Catania,CIPERMETRINA zeta,0.0
Catania,CIPROCONAZOLO,0.0
Catania,CIPRODINIL,0.0
Catania,CIROMAZINA,0.0
Catania,CLODINAFOP-PROPARGIL,0.0
Catania,CLOMAZONE,0.0
Catania,CLOPYRALID,0.0
Catania,CLORANTRANILIPROLO,0.0
Catania,CLORDANO-alfa,0.0
Catania,CLORFENVINFOS,0.0
Catania,CLORIDAZON,0.0
Catania,CLOROTALONIL,0.0
Catania,CLOROTOLURON,0.0
Catania,CLORPIRIFOS,0.0
Catania,CLORPIRIFOS-METILE,0.0
Catania,CLORSULFURON,0.0
Catania,CLOTHIANIDIN,0.0
Catania,CUMAFOS,0.0
