,Codice stazione,Sostanza,Conc_max,Comune
4823,IT017-AG-P05-F,METOLACLOR,0.0267,Grumento Nova
4824,IT017-AG-P05-F,BENTAZONE,0.0053,Grumento Nova
4825,IT017-AG-P05-F,TEBUCONAZOLO,0.002,Grumento Nova
4826,IT017-AG-P05-F,CLORANTRANILIPROLO,0.0003,Grumento Nova
4827,IT017-AG-P05-F,MICLOBUTANIL,0.0009,Grumento Nova
4828,IT017-AG-P05-F,ISOXAFLUTOLE,0.0079,Grumento Nova
4829,IT017-AG-P05-F,DIMETOATO,0.0003,Grumento Nova
4830,IT017-AG-P05-F,PENCONAZOLO,0.001,Grumento Nova
4831,IT017-AG-P05-F,DIMETOMORF,0.0006,Grumento Nova
4845,IT017-AG-P13-L,2-IDROSSITERBUTILAZINA,0.0021,Marsico Nuovo
4846,IT017-AG-P13-L,PENCONAZOLO,0.002,Marsico Nuovo
4847,IT017-AG-P13-L,DIMETOMORF,0.00011999999999999999,Marsico Nuovo
4848,IT017-AG-P13-L,METALAXIL-M,0.002,Marsico Nuovo
4849,IT017-AG-P13-L,ISOXAFLUTOLE,0.0282,Marsico Nuovo
4872,IT017-BR01,2-IDROSSITERBUTILAZINA,0.0029,Irsina
4874,IT017-BR01,PENCONAZOLO,0.001,Irsina
4875,IT017-BR01,METOLACLOR,0.0002,Irsina
4876,IT017-BR01,METALAXIL-M,0.0046,Irsina
4877,IT017-BR01,TETRACONAZOLO,0.002,Irsina
4878,IT017-BR01,MECOPROP,0.002,Irsina
4879,IT017-BR01,MICLOBUTANIL,0.0006,Irsina
4880,IT017-BR01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.012,Irsina
4899,IT017-BR-P03-F,2-IDROSSITERBUTILAZINA,0.0108,Montescaglioso
4900,IT017-BR-P03-F,DIURON,0.0013,Montescaglioso
4901,IT017-BR-P03-F,BENTAZONE,0.003,Montescaglioso
4902,IT017-BR-P03-F,BOSCALID,0.00121,Montescaglioso
4925,IT017-BR-P15-L,2-IDROSSITERBUTILAZINA,0.0014,Acerenza
4926,IT017-BR-P15-L,DIMETOMORF,0.0011,Acerenza
4927,IT017-BR-P15-L,CIPROCONAZOLO,0.0247,Acerenza
4928,IT017-BR-P15-L,METALAXIL-M,0.0068,Acerenza
4929,IT017-BR-P15-L,TETRACONAZOLO,0.003,Acerenza
4930,IT017-BR-P15-L,BENTAZONE,0.002,Acerenza
4931,IT017-BR-P15-L,BOSCALID,0.001,Acerenza
4932,IT017-BR-P15-L,CLORANTRANILIPROLO,0.0005,Acerenza
4933,IT017-BR-P15-L,ISOPROTURON,0.001,Acerenza
4935,IT017-BR-P15-L,METOLACLOR,0.0012,Acerenza
4936,IT017-BR-P15-L,DIMETOATO,0.0001,Acerenza
5000,IT017-BS-P08-F,TERBUTRINA,0.0048,Tricarico
5001,IT017-BS-P08-F,TEBUCONAZOLO,0.0006,Tricarico
5002,IT017-BS-P08-F,AZOSSISTROBINA,0.0013,Tricarico
5003,IT017-BS-P08-F,MICLOBUTANIL,0.0005,Tricarico
5004,IT017-BS-P08-F,MECOPROP,0.0012,Tricarico
5005,IT017-BS-P08-F,2-IDROSSITERBUTILAZINA,0.0023,Tricarico
5006,IT017-BS-P08-F,METALAXIL-M,0.002,Tricarico
5007,IT017-BS-P08-F,PIRIMICARB-DESMETILE,0.0003,Tricarico
5008,IT017-BS-P08-F,TIABENDAZOLO,0.0003,Tricarico
5009,IT017-BS-P08-F,BOSCALID,0.0004,Tricarico
5010,IT017-BS-P08-F,DIMETOMORF,0.0018,Tricarico
5080,IT017-BS-P09-F,TERBUTRINA,0.0152,Vaglio Basilicata
5081,IT017-BS-P09-F,TIABENDAZOLO,0.0006,Vaglio Basilicata
5082,IT017-BS-P09-F,BOSCALID,0.0007,Vaglio Basilicata
5083,IT017-BS-P09-F,AZOSSISTROBINA,0.0005,Vaglio Basilicata
5084,IT017-BS-P09-F,MICLOBUTANIL,0.0007,Vaglio Basilicata
5085,IT017-BS-P09-F,PENCONAZOLO,0.001,Vaglio Basilicata
5087,IT017-BS-P09-F,2-IDROSSITERBUTILAZINA,0.0073,Vaglio Basilicata
5088,IT017-BS-P09-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.002,Vaglio Basilicata
5089,IT017-BS-P09-F,METOSSIFENOZIDE,0.0013,Vaglio Basilicata
5090,IT017-BS-P09-F,METALAXIL-M,0.002,Vaglio Basilicata
5091,IT017-BS-P09-F,DIURON,0.006,Vaglio Basilicata
5092,IT017-BS-P09-F,TETRACONAZOLO,0.0011,Vaglio Basilicata
5093,IT017-BS-P09-F,DIMETOMORF,0.0009,Vaglio Basilicata
5159,IT017-BS-P10-L,TERBUTRINA,0.0022,Ferrandina
5160,IT017-BS-P10-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.00547,Ferrandina
5161,IT017-BS-P10-L,AZOSSISTROBINA,0.00027,Ferrandina
5162,IT017-BS-P10-L,TEBUCONAZOLO,0.00055,Ferrandina
5163,IT017-BS-P10-L,"DDT, pp",0.0008,Ferrandina
5164,IT017-BS-P10-L,BOSCALID,0.00033999999999999997,Ferrandina
5165,IT017-BS-P10-L,IOXINIL,0.0017,Ferrandina
5166,IT017-BS-P10-L,TIABENDAZOLO,0.00016,Ferrandina
5167,IT017-BS-P10-L,DIMETOMORF,0.00016999999999999999,Ferrandina
5232,IT017-BS-P11-L,TERBUTRINA,0.0136,Albano di Lucania
5233,IT017-BS-P11-L,AZOSSISTROBINA,0.0009,Albano di Lucania
5234,IT017-BS-P11-L,TEBUCONAZOLO,0.0011,Albano di Lucania
5235,IT017-BS-P11-L,DIMETOMORF,0.0011,Albano di Lucania
5236,IT017-BS-P11-L,2-IDROSSITERBUTILAZINA,0.0025,Albano di Lucania
5237,IT017-BS-P11-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0348,Albano di Lucania
5238,IT017-BS-P11-L,MECOPROP,0.018000000000000002,Albano di Lucania
5239,IT017-BS-P11-L,CLORANTRANILIPROLO,0.00018,Albano di Lucania
5240,IT017-BS-P11-L,DIURON,0.004,Albano di Lucania
5241,IT017-BS-P11-L,TIABENDAZOLO,0.00031,Albano di Lucania
5242,IT017-BS-P11-L,MESOSULFURON-METILE,0.00032,Albano di Lucania
5243,IT017-BS-P11-L,METRIBUZIN,0.00011,Albano di Lucania
5244,IT017-BS-P11-L,DIMETOATO,0.0003,Albano di Lucania
5246,IT017-BS-P11-L,BOSCALID,0.00028,Albano di Lucania
5304,IT017-BS-P12/L,TEBUCONAZOLO,0.0021,Pignola
5305,IT017-BS-P12/L,2-IDROSSITERBUTILAZINA,0.0082,Pignola
5306,IT017-BS-P12/L,AZOSSISTROBINA,0.0027,Pignola
5307,IT017-BS-P12/L,DIMETOMORF,0.0015,Pignola
5308,IT017-BS-P12/L,TERBUTRINA,0.0006,Pignola
5309,IT017-BS-P12/L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.004,Pignola
5310,IT017-BS-P12/L,BOSCALID,0.001,Pignola
5311,IT017-BS-P12/L,TIABENDAZOLO,0.0003,Pignola
5312,IT017-BS-P12/L,DIMETOATO,0.00023999999999999998,Pignola
5313,IT017-BS-P12/L,TETRACONAZOLO,0.002,Pignola
5314,IT017-BS-P12/L,CLORANTRANILIPROLO,0.0004,Pignola
5383,IT017-BSRR02,TEBUCONAZOLO,0.001,Potenza
5384,IT017-BSRR02,TERBUTRINA,0.0049,Potenza
5385,IT017-BSRR02,BOSCALID,0.0002,Potenza
5386,IT017-BSRR02,TRIASULFURON,0.001,Potenza
5387,IT017-BSRR02,2-IDROSSITERBUTILAZINA,0.0019,Potenza
5388,IT017-BSRR02,AZOSSISTROBINA,0.0003,Potenza
5389,IT017-BSRR02,TIABENDAZOLO,0.0001,Potenza
5461,IT017-CA-P02-F,TEBUCONAZOLO,0.0017,Montalbano Jonico
5462,IT017-CA-P02-F,BOSCALID,0.00059,Montalbano Jonico
5463,IT017-CA-P02-F,TERBUTRINA,0.008,Montalbano Jonico
5464,IT017-CA-P02-F,AZOSSISTROBINA,0.0006,Montalbano Jonico
5465,IT017-CA-P02-F,MESOSULFURON-METILE,0.0005,Montalbano Jonico
5466,IT017-CA-P02-F,TIABENDAZOLO,0.00011999999999999999,Montalbano Jonico
5467,IT017-CA-P02-F,PIRIMICARB-DESMETILE,0.0003,Montalbano Jonico
5468,IT017-CA-P02-F,DIMETOMORF,0.0022,Montalbano Jonico
5469,IT017-CA-P02-F,2-IDROSSITERBUTILAZINA,0.0013,Montalbano Jonico
5470,IT017-CA-P02-F,MICLOBUTANIL,0.0007,Montalbano Jonico
5540,IT017-CA-P04-F,AZOSSISTROBINA,0.00016999999999999999,Stigliano
5541,IT017-CA-P04-F,TEBUCONAZOLO,0.00058,Stigliano
5542,IT017-CA-P04-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0055,Stigliano
5618,IT017-CA-P05-F,CLORIDAZON,0.0045,Ferrandina
5619,IT017-CA-P05-F,TEBUCONAZOLO,0.0016,Ferrandina
5620,IT017-CA-P05-F,BOSCALID,0.0005,Ferrandina
5621,IT017-CA-P05-F,AZOSSISTROBINA,0.0007,Ferrandina
5622,IT017-CA-P05-F,TERBUTRINA,0.0005,Ferrandina
5623,IT017-CA-P05-F,DIMETOMORF,0.0025,Ferrandina
5696,IT017-CA-P07-F,TERBUTRINA,0.0007,Salandra
5697,IT017-CA-P07-F,BOSCALID,0.00026000000000000003,Salandra
5698,IT017-CA-P07-F,AZOSSISTROBINA,0.00014,Salandra
5773,IT017-CM01,TEBUCONAZOLO,0.0021,Anzi
5774,IT017-CM01,AZOSSISTROBINA,0.0009,Anzi
5775,IT017-CM01,BOSCALID,0.0007,Anzi
5776,IT017-CM01,DIMETOMORF,0.0023,Anzi
5777,IT017-CM01,2-IDROSSITERBUTILAZINA,0.0105,Anzi
5778,IT017-CM01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.002,Anzi
5779,IT017-CM01,METOSSIFENOZIDE,0.0011,Anzi
5780,IT017-CM01,METALAXIL-M,0.003,Anzi
5781,IT017-CM01,CLORANTRANILIPROLO,0.0003,Anzi
5782,IT017-CM01,MICLOBUTANIL,0.0006,Anzi
5783,IT017-CM01,PENCONAZOLO,0.001,Anzi
5835,IT017-GN01,AZOSSISTROBINA,0.0039,Tursi
5836,IT017-GN01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.006999999999999999,Tursi
5837,IT017-GN01,TERBUTRINA,0.0005,Tursi
5838,IT017-GN01,DIMETOATO,0.0004,Tursi
5839,IT017-GN01,METALAXIL-M,0.0045,Tursi
5840,IT017-GN01,DIMETOMORF,0.0043,Tursi
5841,IT017-GN01,TEBUCONAZOLO,0.0045,Tursi
5842,IT017-GN01,BENTAZONE,0.004,Tursi
5843,IT017-GN01,MESOSULFURON-METILE,0.0042,Tursi
5844,IT017-GN01,BOSCALID,0.0005,Tursi
5845,IT017-GN01,MCPA,0.002,Tursi
5846,IT017-GN01,TETRACONAZOLO,0.002,Tursi
5847,IT017-GN01,2-IDROSSITERBUTILAZINA,0.0013,Tursi
5848,IT017-GN01,METOLACLOR,0.0001,Tursi
5849,IT017-GN01,CLORANTRANILIPROLO,0.0003,Tursi
5850,IT017-GN01,CLORPIRIFOS,0.0006,Tursi
5884,IT017-MC01,AZOSSISTROBINA,0.0055,Senise
5885,IT017-MC01,TEBUCONAZOLO,0.0011,Senise
5886,IT017-MC01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.006,Senise
5887,IT017-MC01,CIPROCONAZOLO,0.0009,Senise
5888,IT017-MC01,METOLACLOR,0.0002,Senise
5889,IT017-MC01,MCPA,0.001,Senise
5890,IT017-MC01,CIPERMETRINA,0.001,Senise
5891,IT017-MC01,DIMETOMORF,0.0021,Senise
5943,IT017-NO01,DIMETOMORF,0.001,Maratea
5944,IT017-NO01,TEBUCONAZOLO,0.0007,Maratea
5945,IT017-NO01,AZOSSISTROBINA,0.0003,Maratea
5975,IT017-NO-P04-F,TEBUCONAZOLO,0.0021,Lauria
5976,IT017-NO-P04-F,DIMETOMORF,0.0005,Lauria
5977,IT017-NO-P04-F,TERBUTRINA,0.0032,Lauria
5978,IT017-NO-P04-F,AZOSSISTROBINA,0.0002,Lauria
5979,IT017-NO-P04-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.001,Lauria
5980,IT017-NO-P04-F,2-IDROSSITERBUTILAZINA,0.0005,Lauria
5981,IT017-NO-P04-F,CLORANTRANILIPROLO,0.0001,Lauria
5982,IT017-NO-P04-F,DIMETOATO,0.0002,Lauria
6046,IT017-OF04,DIMETOMORF,0.0021,Melfi
6047,IT017-OF04,CICLOXIDIM,0.0005,Melfi
6048,IT017-OF04,TEBUCONAZOLO,0.0128,Melfi
6049,IT017-OF04,TETRACONAZOLO,0.0035,Melfi
6050,IT017-OF04,AZOSSISTROBINA,0.0083,Melfi
6051,IT017-OF04,TIABENDAZOLO,0.0002,Melfi
6052,IT017-OF04,METOSSIFENOZIDE,0.001,Melfi
6053,IT017-OF04,PIRACLOSTROBIN,0.0001,Melfi
6054,IT017-OF04,MESOSULFURON-METILE,0.0009,Melfi
6055,IT017-OF04,METRIBUZIN,0.0041,Melfi
6056,IT017-OF04,CLORPIRIFOS,0.001,Melfi
6057,IT017-OF04,DIURON,0.0021,Melfi
6058,IT017-OF04,PROPICONAZOLO,0.003,Melfi
6059,IT017-OF04,DIMETOATO,0.0005,Melfi
6060,IT017-OF04,2-IDROSSITERBUTILAZINA,0.0011,Melfi
6061,IT017-OF04,TERBUTRINA,0.0066,Melfi
6062,IT017-OF04,MICLOBUTANIL,0.0009,Melfi
6063,IT017-OF04,"2,4-DICLOROFENOSSIACETICO ACIDO",0.02,Melfi
6121,IT017-OF-P01-F,AZOSSISTROBINA,0.0011,Rapolla
6122,IT017-OF-P01-F,DIMETOMORF,0.0061,Rapolla
6123,IT017-OF-P01-F,TIABENDAZOLO,0.0004,Rapolla
6124,IT017-OF-P01-F,BOSCALID,0.0007,Rapolla
6125,IT017-OF-P01-F,TERBUTRINA,0.02,Rapolla
6126,IT017-OF-P01-F,2-IDROSSITERBUTILAZINA,0.0037,Rapolla
6127,IT017-OF-P01-F,TEBUCONAZOLO,0.0015,Rapolla
6128,IT017-OF-P01-F,DIMETOATO,0.0006,Rapolla
6129,IT017-OF-P01-F,DIURON,0.0054,Rapolla
6130,IT017-OF-P01-F,CLORANTRANILIPROLO,0.0002,Rapolla
6131,IT017-OF-P01-F,METOLACLOR,0.0001,Rapolla
6132,IT017-OF-P01-F,PENCONAZOLO,0.003,Rapolla
6133,IT017-OF-P01-F,METALAXIL-M,0.0025,Rapolla
6134,IT017-OF-P01-F,MECOPROP,0.0013,Rapolla
6175,IT017-OF-P02-F,AZOSSISTROBINA,0.0022,Venosa
6200,IT017-OF-P02-F,CLORANTRANILIPROLO,0.0015,Venosa
6201,IT017-OF-P02-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0126,Venosa
6202,IT017-OF-P02-F,TERBUTRINA,0.0016,Venosa
6203,IT017-OF-P02-F,TEBUCONAZOLO,0.0064,Venosa
6204,IT017-OF-P02-F,DIMETOMORF,0.0036,Venosa
6205,IT017-OF-P02-F,TIABENDAZOLO,0.0002,Venosa
6206,IT017-OF-P02-F,BOSCALID,0.0026,Venosa
6207,IT017-OF-P02-F,MESOSULFURON-METILE,0.0042,Venosa
6208,IT017-OF-P02-F,2-IDROSSITERBUTILAZINA,0.0008,Venosa
6209,IT017-OF-P02-F,CICLOXIDIM,0.0103,Venosa
6210,IT017-OF-P02-F,MCPA,0.0054,Venosa
6211,IT017-OF-P02-F,DIURON,0.0027,Venosa
6213,IT017-OF-P02-F,CIPROCONAZOLO,0.001,Venosa
6214,IT017-OF-P02-F,TETRACONAZOLO,0.002,Venosa
6215,IT017-OF-P02-F,MICLOBUTANIL,0.0022,Venosa
6216,IT017-OF-P02-F,TRIASULFURON,0.0014,Venosa
6218,IT017-OF-P02-F,METALAXIL-M,0.0139,Venosa
6219,IT017-OF-P02-F,CLORPIRIFOS,0.0006,Venosa
6220,IT017-OF-P02-F,BENTAZONE,0.0015,Venosa
6221,IT017-OF-P02-F,PENCONAZOLO,0.004,Venosa
6222,IT017-OF-P02-F,DIMETOATO,0.0005,Venosa
6223,IT017-OF-P02-F,METOLACLOR,0.0014,Venosa
6281,IT017-OF-P03-F,TERBUTRINA,0.0017,Lavello
6282,IT017-OF-P03-F,METOSSIFENOZIDE,0.0015,Lavello
6283,IT017-OF-P03-F,METOLACLOR,0.0006,Lavello
6284,IT017-OF-P03-F,BOSCALID,0.0397,Lavello
6285,IT017-OF-P03-F,TEBUCONAZOLO,0.0735,Lavello
6287,IT017-OF-P03-F,2-IDROSSITERBUTILAZINA,0.0011,Lavello
6288,IT017-OF-P03-F,AZOSSISTROBINA,0.0024,Lavello
6289,IT017-OF-P03-F,DIMETOMORF,0.002,Lavello
6290,IT017-OF-P03-F,CLORIDAZON,0.0002,Lavello
6291,IT017-OF-P03-F,CLORANTRANILIPROLO,0.0032,Lavello
6292,IT017-OF-P03-F,MICLOBUTANIL,0.0028,Lavello
6293,IT017-OF-P03-F,CIPROCONAZOLO,0.0007,Lavello
6294,IT017-OF-P03-F,MCPA,0.0648,Lavello
6295,IT017-OF-P03-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0211,Lavello
6296,IT017-OF-P03-F,TIABENDAZOLO,0.0001,Lavello
6297,IT017-OF-P03-F,CICLOXIDIM,0.0135,Lavello
6298,IT017-OF-P03-F,MESOSULFURON-METILE,0.0068,Lavello
6299,IT017-OF-P03-F,METRIBUZIN,0.0025,Lavello
6300,IT017-OF-P03-F,TETRACONAZOLO,0.002,Lavello
6301,IT017-OF-P03-F,DIMETOATO,0.0004,Lavello
6302,IT017-OF-P03-F,PENCONAZOLO,0.003,Lavello
6303,IT017-OF-P03-F,METALAXIL-M,0.0105,Lavello
6304,IT017-OF-P03-F,CIPRODINIL,0.0017,Lavello
6362,IT017-OF-P04-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.013000000000000001,Ripacandida
6363,IT017-OF-P04-F,CICLOXIDIM,0.0005,Ripacandida
6364,IT017-OF-P04-F,TEBUCONAZOLO,0.0121,Ripacandida
6365,IT017-OF-P04-F,DIMETOMORF,0.002,Ripacandida
6366,IT017-OF-P04-F,MICLOBUTANIL,0.0025,Ripacandida
6367,IT017-OF-P04-F,TERBUTRINA,0.0057,Ripacandida
6368,IT017-OF-P04-F,TETRACONAZOLO,0.0029,Ripacandida
6369,IT017-OF-P04-F,BENALAXIL,0.0176,Ripacandida
6370,IT017-OF-P04-F,METALAXIL-M,0.0135,Ripacandida
6371,IT017-OF-P04-F,2-IDROSSITERBUTILAZINA,0.0015,Ripacandida
6372,IT017-OF-P04-F,PENCONAZOLO,0.0034,Ripacandida
6374,IT017-OF-P04-F,DIMETOATO,0.0093,Ripacandida
6375,IT017-OF-P04-F,PROPICONAZOLO,0.0008,Ripacandida
6376,IT017-OF-P04-F,METOLACLOR,0.0028,Ripacandida
6377,IT017-OF-P04-F,CLORANTRANILIPROLO,0.0001,Ripacandida
6378,IT017-OF-P04-F,METRAFENONE,0.0372,Ripacandida
6379,IT017-OF-P04-F,AZOSSISTROBINA,0.0037,Ripacandida
6380,IT017-OF-P04-F,METRIBUZIN,0.0025,Ripacandida
6381,IT017-OF-P04-F,TIABENDAZOLO,0.0011,Ripacandida
6443,IT017-OF-P06-F,AZOSSISTROBINA,0.0003,Atella
6444,IT017-OF-P06-F,2-IDROSSITERBUTILAZINA,0.0026,Atella
6445,IT017-OF-P06-F,DIMETOMORF,0.0014,Atella
6446,IT017-OF-P06-F,TERBUTRINA,0.0011,Atella
6447,IT017-OF-P06-F,TEBUCONAZOLO,0.0021,Atella
6448,IT017-OF-P06-F,BOSCALID,0.0002,Atella
6521,IT017-OF-P07-F,TIABENDAZOLO,0.0007,Atella
6522,IT017-OF-P07-F,BOSCALID,0.0078,Atella
6523,IT017-OF-P07-F,DIMETOMORF,0.0065,Atella
6524,IT017-OF-P07-F,TERBUTRINA,0.0072,Atella
6525,IT017-OF-P07-F,TEBUCONAZOLO,0.0034,Atella
6526,IT017-OF-P07-F,AZOSSISTROBINA,0.0337,Atella
6527,IT017-OF-P07-F,2-IDROSSITERBUTILAZINA,0.0017,Atella
6528,IT017-OF-P07-F,TETRACONAZOLO,0.006,Atella
6529,IT017-OF-P07-F,PENCONAZOLO,0.003,Atella
6530,IT017-OF-P07-F,METALAXIL-M,0.0124,Atella
6531,IT017-OF-P07-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0032,Atella
6532,IT017-OF-P07-F,CLORANTRANILIPROLO,0.0009,Atella
6533,IT017-OF-P07-F,MICLOBUTANIL,0.0098,Atella
6534,IT017-OF-P07-F,DIMETOATO,0.003,Atella
6600,IT017-OFRR01,TIABENDAZOLO,0.0002,Lavello
6601,IT017-OFRR01,ATRAZINA,0.0125,Lavello
6602,IT017-OFRR01,METRIBUZIN,0.0042,Lavello
6603,IT017-OFRR01,PENCONAZOLO,0.021,Lavello
6604,IT017-OFRR01,2-IDROSSITERBUTILAZINA,0.0046,Lavello
6605,IT017-OFRR01,METALAXIL-M,0.0138,Lavello
6606,IT017-OFRR01,CIPRODINIL,0.0589,Lavello
6607,IT017-OFRR01,PIRIMICARB-DESMETILE,0.0035,Lavello
6608,IT017-OFRR01,AZOSSISTROBINA,0.0595,Lavello
6609,IT017-OFRR01,TEBUCONAZOLO,0.0071,Lavello
6610,IT017-OFRR01,MICLOBUTANIL,0.0651,Lavello
6611,IT017-OFRR01,TETRACONAZOLO,0.021,Lavello
6612,IT017-OFRR01,CIPROCONAZOLO,0.0022,Lavello
6613,IT017-OFRR01,DIMETOMORF,0.0927,Lavello
6614,IT017-OFRR01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.019,Lavello
6615,IT017-OFRR01,CLORANTRANILIPROLO,0.1907,Lavello
6616,IT017-OFRR01,BOSCALID,0.0558,Lavello
6617,IT017-OFRR01,CICLOXIDIM,0.0129,Lavello
6618,IT017-OFRR01,TEBUFENOZIDE,0.0153,Lavello
6619,IT017-OFRR01,CLORIDAZON,0.0003,Lavello
6620,IT017-OFRR01,FENHEXAMID,0.0016,Lavello
6621,IT017-OFRR01,MANDIPROPAMID,0.1249,Lavello
6622,IT017-OFRR01,MESOSULFURON-METILE,0.0002,Lavello
6623,IT017-OFRR01,METOLACLOR,0.0007,Lavello
6624,IT017-OFRR01,TRIADIMENOL,0.0031,Lavello
6625,IT017-OFRR01,BENTAZONE,0.002,Lavello
6626,IT017-OFRR01,METOSSIFENOZIDE,0.1647,Lavello
6627,IT017-OFRR01,DIMETOATO,0.0005,Lavello
6628,IT017-OFRR01,CLORPIRIFOS,0.0008,Lavello
6629,IT017-OFRR01,NICOSULFURON,0.0013,Lavello
6630,IT017-OFRR01,TERBUTRINA,0.0014,Lavello
6631,IT017-OFRR01,MCPA,0.0011,Lavello
6672,IT017-OFRR02,AZOSSISTROBINA,0.0003,Melfi
6673,IT017-OFRR02,TERBUTRINA,0.0008,Melfi
6674,IT017-OFRR02,2-IDROSSITERBUTILAZINA,0.0006,Melfi
6675,IT017-OFRR02,MECOPROP,0.0014,Melfi
6676,IT017-OFRR02,ATRAZINA,0.0125,Melfi
6677,IT017-OFRR02,TEBUCONAZOLO,0.0003,Melfi
6746,IT017-PR01,TEBUCONAZOLO,0.0015,Montemurro
6747,IT017-PR01,2-IDROSSITERBUTILAZINA,0.0032,Montemurro
6748,IT017-PR01,METOLACLOR,0.0013,Montemurro
6749,IT017-PR01,ISOXAFLUTOLE,0.0162,Montemurro
6750,IT017-PR01,TERBUTRINA,0.0007,Montemurro
6751,IT017-PR01,DIMETOMORF,0.003,Montemurro
6752,IT017-PR01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0062,Montemurro
6753,IT017-PR01,PIRACLOSTROBIN,0.0007,Montemurro
6754,IT017-PR01,AZOSSISTROBINA,0.0049,Montemurro
6755,IT017-PR01,TETRACONAZOLO,0.0016,Montemurro
6756,IT017-PR01,METALAXIL-M,0.005,Montemurro
6757,IT017-PR01,BOSCALID,0.0007,Montemurro
6758,IT017-PR01,"DDT, pp",0.0006,Montemurro
6759,IT017-PR01,CLORANTRANILIPROLO,0.0005,Montemurro
6760,IT017-PR01,TIABENDAZOLO,0.0006,Montemurro
6824,IT017-SE-P01-F,2-IDROSSITERBUTILAZINA,0.0836,Balvano
6895,IT017-SE-P05-F,2-IDROSSITERBUTILAZINA,0.0011,Vietri di Potenza
6896,IT017-SE-P05-F,TEBUCONAZOLO,0.0017,Vietri di Potenza
6897,IT017-SE-P05-F,DIMETOMORF,0.0013,Vietri di Potenza
6898,IT017-SE-P05-F,AZOSSISTROBINA,0.0007,Vietri di Potenza
6899,IT017-SE-P05-F,TIABENDAZOLO,0.0002,Vietri di Potenza
6900,IT017-SE-P05-F,PENCONAZOLO,0.001,Vietri di Potenza
6901,IT017-SE-P05-F,TERBUTRINA,0.0018,Vietri di Potenza
6974,IT017-SG02,TERBUTRINA,0.0012,Matera
6975,IT017-SG02,TEBUCONAZOLO,0.00643,Matera
6976,IT017-SG02,DIMETOMORF,0.0034,Matera
6977,IT017-SG02,MECOPROP,0.004,Matera
6978,IT017-SG02,BENTAZONE,0.004,Matera
6979,IT017-SG02,MCPA,0.1428,Matera
6980,IT017-SG02,AZOSSISTROBINA,0.00588,Matera
6981,IT017-SG02,"2,4-DICLOROFENOSSIACETICO ACIDO",0.424,Matera
6982,IT017-SG02,CLORANTRANILIPROLO,0.0001,Matera
6983,IT017-SG02,CLORIDAZON,0.00013000000000000002,Matera
6984,IT017-SG02,TETRACONAZOLO,0.0025,Matera
6985,IT017-SG02,MESOSULFURON-METILE,0.00179,Matera
6986,IT017-SG02,METRIBUZIN,0.00155,Matera
6987,IT017-SG02,CLORPIRIFOS,0.0005,Matera
6988,IT017-SG02,METOLACLOR,0.00011,Matera
6989,IT017-SG02,PROPICONAZOLO,0.00059,Matera
6990,IT017-SG02,DIMETOATO,0.0012,Matera
6991,IT017-SG02,2-IDROSSITERBUTILAZINA,0.0002,Matera
6992,IT017-SG02,MICLOBUTANIL,0.00026000000000000003,Matera
6993,IT017-SG02,CIPROCONAZOLO,0.01288,Matera
7041,IT017-SI02,BOSCALID,0.0007,Rotondella
7042,IT017-SI02,TEBUCONAZOLO,0.0023,Rotondella
7043,IT017-SI02,DIMETOMORF,0.0026,Rotondella
7044,IT017-SI02,DIFENOCONAZOLO,0.0001,Rotondella
7045,IT017-SI02,TERBUTRINA,0.0006,Rotondella
7046,IT017-SI02,MICLOBUTANIL,0.0002,Rotondella
7047,IT017-SI02,AZOSSISTROBINA,0.0005,Rotondella
7155,IT017-SI-P03-F,CLORANTRANILIPROLO,0.0001,Senise
7156,IT017-SI-P03-F,TEBUCONAZOLO,0.0013,Senise
7157,IT017-SI-P03-F,DIMETOMORF,0.0008,Senise
7158,IT017-SI-P03-F,AZOSSISTROBINA,0.0003,Senise
7233,IT017-SI-P12-L,TEBUCONAZOLO,0.0052,Lauria
7234,IT017-SI-P12-L,AZOSSISTROBINA,0.0028,Lauria
7235,IT017-SI-P12-L,BOSCALID,0.0003,Lauria
7236,IT017-SI-P12-L,CLORANTRANILIPROLO,0.0001,Lauria
7237,IT017-SI-P12-L,DIMETOMORF,0.0013,Lauria
7281,IT017-SI-P14-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0016,Lauria
7282,IT017-SI-P14-L,TEBUCONAZOLO,0.0002,Lauria
7356,IT17-NO-P07-L,TEBUCONAZOLO,0.0013,Nemoli
7357,IT17-NO-P07-L,AZOSSISTROBINA,0.0009,Nemoli
