Comune,Codice stazione,Sostanza,Conc_max
vaglio basilicata,IT017-BS-P09-F,AZOSSISTROBINA,0.0005
vaglio basilicata,IT017-BS-P09-F,MICLOBUTANIL,0.0007
vaglio basilicata,IT017-BS-P09-F,PENCONAZOLO,0.001
vaglio basilicata,IT017-BS-P09-F,2-IDROSSITERBUTILAZINA,0.0073
vaglio basilicata,IT017-BS-P09-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.002
vaglio basilicata,IT017-BS-P09-F,METOSSIFENOZIDE,0.0013
vaglio basilicata,IT017-BS-P09-F,METALAXIL-M,0.002
vaglio basilicata,IT017-BS-P09-F,DIURON,0.006
vaglio basilicata,IT017-BS-P09-F,TETRACONAZOLO,0.0011
vaglio basilicata,IT017-BS-P09-F,DIMETOMORF,0.0009
ferrandina,IT017-BS-P10-L,TERBUTRINA,0.0022
ferrandina,IT017-BS-P10-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.00547
ferrandina,IT017-BS-P10-L,AZOSSISTROBINA,0.00027
ferrandina,IT017-BS-P10-L,TEBUCONAZOLO,0.00055
ferrandina,IT017-BS-P10-L,"DDT, pp",0.0008
ferrandina,IT017-BS-P10-L,BOSCALID,0.0003399999999999
ferrandina,IT017-BS-P10-L,IOXINIL,0.0017
ferrandina,IT017-BS-P10-L,TIABENDAZOLO,0.00016
ferrandina,IT017-BS-P10-L,DIMETOMORF,0.0001699999999999
albano di lucania,IT017-BS-P11-L,TERBUTRINA,0.0136
albano di lucania,IT017-BS-P11-L,AZOSSISTROBINA,0.0009
albano di lucania,IT017-BS-P11-L,TEBUCONAZOLO,0.0011
albano di lucania,IT017-BS-P11-L,DIMETOMORF,0.0011
albano di lucania,IT017-BS-P11-L,2-IDROSSITERBUTILAZINA,0.0025
albano di lucania,IT017-BS-P11-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0348
albano di lucania,IT017-BS-P11-L,MECOPROP,0.018
albano di lucania,IT017-BS-P11-L,CLORANTRANILIPROLO,0.00018
albano di lucania,IT017-BS-P11-L,DIURON,0.004
albano di lucania,IT017-BS-P11-L,TIABENDAZOLO,0.00031
albano di lucania,IT017-BS-P11-L,MESOSULFURON-METILE,0.00032
albano di lucania,IT017-BS-P11-L,METRIBUZIN,0.00011
albano di lucania,IT017-BS-P11-L,DIMETOATO,0.0003
albano di lucania,IT017-BS-P11-L,BOSCALID,0.00028
pignola,IT017-BS-P12/L,TEBUCONAZOLO,0.0021
pignola,IT017-BS-P12/L,2-IDROSSITERBUTILAZINA,0.0082
pignola,IT017-BS-P12/L,AZOSSISTROBINA,0.0027
pignola,IT017-BS-P12/L,DIMETOMORF,0.0015
pignola,IT017-BS-P12/L,TERBUTRINA,0.0006
pignola,IT017-BS-P12/L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.004
pignola,IT017-BS-P12/L,BOSCALID,0.001
pignola,IT017-BS-P12/L,TIABENDAZOLO,0.0003
pignola,IT017-BS-P12/L,DIMETOATO,0.0002399999999999
pignola,IT017-BS-P12/L,TETRACONAZOLO,0.002
pignola,IT017-BS-P12/L,CLORANTRANILIPROLO,0.0004
potenza,IT017-BSRR02,TEBUCONAZOLO,0.001
potenza,IT017-BSRR02,TERBUTRINA,0.0049
potenza,IT017-BSRR02,BOSCALID,0.0002
potenza,IT017-BSRR02,TRIASULFURON,0.001
potenza,IT017-BSRR02,2-IDROSSITERBUTILAZINA,0.0019
potenza,IT017-BSRR02,AZOSSISTROBINA,0.0003
potenza,IT017-BSRR02,TIABENDAZOLO,0.0001
montalbano jonico,IT017-CA-P02-F,TEBUCONAZOLO,0.0017
montalbano jonico,IT017-CA-P02-F,BOSCALID,0.00059
montalbano jonico,IT017-CA-P02-F,TERBUTRINA,0.008
montalbano jonico,IT017-CA-P02-F,AZOSSISTROBINA,0.0006
montalbano jonico,IT017-CA-P02-F,MESOSULFURON-METILE,0.0005
montalbano jonico,IT017-CA-P02-F,TIABENDAZOLO,0.0001199999999999
montalbano jonico,IT017-CA-P02-F,PIRIMICARB-DESMETILE,0.0003
montalbano jonico,IT017-CA-P02-F,DIMETOMORF,0.0022
montalbano jonico,IT017-CA-P02-F,2-IDROSSITERBUTILAZINA,0.0013
montalbano jonico,IT017-CA-P02-F,MICLOBUTANIL,0.0007
stigliano,IT017-CA-P04-F,AZOSSISTROBINA,0.0001699999999999
stigliano,IT017-CA-P04-F,TEBUCONAZOLO,0.00058
stigliano,IT017-CA-P04-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0055
ferrandina,IT017-CA-P05-F,CLORIDAZON,0.0045
ferrandina,IT017-CA-P05-F,TEBUCONAZOLO,0.0016
ferrandina,IT017-CA-P05-F,BOSCALID,0.0005
ferrandina,IT017-CA-P05-F,AZOSSISTROBINA,0.0007
ferrandina,IT017-CA-P05-F,TERBUTRINA,0.0005
ferrandina,IT017-CA-P05-F,DIMETOMORF,0.0025
salandra,IT017-CA-P07-F,TERBUTRINA,0.0007
salandra,IT017-CA-P07-F,BOSCALID,0.00026
salandra,IT017-CA-P07-F,AZOSSISTROBINA,0.00014
anzi,IT017-CM01,TEBUCONAZOLO,0.0021
anzi,IT017-CM01,AZOSSISTROBINA,0.0009
anzi,IT017-CM01,BOSCALID,0.0007
anzi,IT017-CM01,DIMETOMORF,0.0023
anzi,IT017-CM01,2-IDROSSITERBUTILAZINA,0.0105
anzi,IT017-CM01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.002
anzi,IT017-CM01,METOSSIFENOZIDE,0.0011
anzi,IT017-CM01,METALAXIL-M,0.003
anzi,IT017-CM01,CLORANTRANILIPROLO,0.0003
anzi,IT017-CM01,MICLOBUTANIL,0.0006
anzi,IT017-CM01,PENCONAZOLO,0.001
tursi,IT017-GN01,AZOSSISTROBINA,0.0039
tursi,IT017-GN01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0069999999999999
tursi,IT017-GN01,TERBUTRINA,0.0005
tursi,IT017-GN01,DIMETOATO,0.0004
tursi,IT017-GN01,METALAXIL-M,0.0045
tursi,IT017-GN01,DIMETOMORF,0.0043
tursi,IT017-GN01,TEBUCONAZOLO,0.0045
tursi,IT017-GN01,BENTAZONE,0.004
tursi,IT017-GN01,MESOSULFURON-METILE,0.0042
tursi,IT017-GN01,BOSCALID,0.0005
tursi,IT017-GN01,MCPA,0.002
tursi,IT017-GN01,TETRACONAZOLO,0.002
tursi,IT017-GN01,2-IDROSSITERBUTILAZINA,0.0013
tursi,IT017-GN01,METOLACLOR,0.0001
tursi,IT017-GN01,CLORANTRANILIPROLO,0.0003
tursi,IT017-GN01,CLORPIRIFOS,0.0006
senise,IT017-MC01,AZOSSISTROBINA,0.0055
senise,IT017-MC01,TEBUCONAZOLO,0.0011
senise,IT017-MC01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.006
senise,IT017-MC01,CIPROCONAZOLO,0.0009
senise,IT017-MC01,METOLACLOR,0.0002
senise,IT017-MC01,MCPA,0.001
senise,IT017-MC01,CIPERMETRINA,0.001
senise,IT017-MC01,DIMETOMORF,0.0021
maratea,IT017-NO01,DIMETOMORF,0.001
maratea,IT017-NO01,TEBUCONAZOLO,0.0007
maratea,IT017-NO01,AZOSSISTROBINA,0.0003
lauria,IT017-NO-P04-F,TEBUCONAZOLO,0.0021
lauria,IT017-NO-P04-F,DIMETOMORF,0.0005
lauria,IT017-NO-P04-F,TERBUTRINA,0.0032
lauria,IT017-NO-P04-F,AZOSSISTROBINA,0.0002
lauria,IT017-NO-P04-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.001
lauria,IT017-NO-P04-F,2-IDROSSITERBUTILAZINA,0.0005
lauria,IT017-NO-P04-F,CLORANTRANILIPROLO,0.0001
lauria,IT017-NO-P04-F,DIMETOATO,0.0002
melfi,IT017-OF04,DIMETOMORF,0.0021
melfi,IT017-OF04,CICLOXIDIM,0.0005
melfi,IT017-OF04,TEBUCONAZOLO,0.0128
melfi,IT017-OF04,TETRACONAZOLO,0.0035
melfi,IT017-OF04,AZOSSISTROBINA,0.0083
melfi,IT017-OF04,TIABENDAZOLO,0.0002
melfi,IT017-OF04,METOSSIFENOZIDE,0.001
melfi,IT017-OF04,PIRACLOSTROBIN,0.0001
melfi,IT017-OF04,MESOSULFURON-METILE,0.0009
melfi,IT017-OF04,METRIBUZIN,0.0041
melfi,IT017-OF04,CLORPIRIFOS,0.001
melfi,IT017-OF04,DIURON,0.0021
melfi,IT017-OF04,PROPICONAZOLO,0.003
melfi,IT017-OF04,DIMETOATO,0.0005
melfi,IT017-OF04,2-IDROSSITERBUTILAZINA,0.0011
melfi,IT017-OF04,TERBUTRINA,0.0066
melfi,IT017-OF04,MICLOBUTANIL,0.0009
melfi,IT017-OF04,"2,4-DICLOROFENOSSIACETICO ACIDO",0.02
rapolla,IT017-OF-P01-F,AZOSSISTROBINA,0.0011
rapolla,IT017-OF-P01-F,DIMETOMORF,0.0061
rapolla,IT017-OF-P01-F,TIABENDAZOLO,0.0004
rapolla,IT017-OF-P01-F,BOSCALID,0.0007
rapolla,IT017-OF-P01-F,TERBUTRINA,0.02
rapolla,IT017-OF-P01-F,2-IDROSSITERBUTILAZINA,0.0037
rapolla,IT017-OF-P01-F,TEBUCONAZOLO,0.0015
rapolla,IT017-OF-P01-F,DIMETOATO,0.0006
rapolla,IT017-OF-P01-F,DIURON,0.0054
rapolla,IT017-OF-P01-F,CLORANTRANILIPROLO,0.0002
rapolla,IT017-OF-P01-F,METOLACLOR,0.0001
rapolla,IT017-OF-P01-F,PENCONAZOLO,0.003
rapolla,IT017-OF-P01-F,METALAXIL-M,0.0025
rapolla,IT017-OF-P01-F,MECOPROP,0.0013
venosa,IT017-OF-P02-F,AZOSSISTROBINA,0.0022
venosa,IT017-OF-P02-F,CLORANTRANILIPROLO,0.0015
venosa,IT017-OF-P02-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0126
venosa,IT017-OF-P02-F,TERBUTRINA,0.0016
venosa,IT017-OF-P02-F,TEBUCONAZOLO,0.0064
venosa,IT017-OF-P02-F,DIMETOMORF,0.0036
venosa,IT017-OF-P02-F,TIABENDAZOLO,0.0002
venosa,IT017-OF-P02-F,BOSCALID,0.0026
venosa,IT017-OF-P02-F,MESOSULFURON-METILE,0.0042
venosa,IT017-OF-P02-F,2-IDROSSITERBUTILAZINA,0.0008
venosa,IT017-OF-P02-F,CICLOXIDIM,0.0103
venosa,IT017-OF-P02-F,MCPA,0.0054
venosa,IT017-OF-P02-F,DIURON,0.0027
venosa,IT017-OF-P02-F,CIPROCONAZOLO,0.001
venosa,IT017-OF-P02-F,TETRACONAZOLO,0.002
venosa,IT017-OF-P02-F,MICLOBUTANIL,0.0022
venosa,IT017-OF-P02-F,TRIASULFURON,0.0014
venosa,IT017-OF-P02-F,METALAXIL-M,0.0139
venosa,IT017-OF-P02-F,CLORPIRIFOS,0.0006
venosa,IT017-OF-P02-F,BENTAZONE,0.0015
venosa,IT017-OF-P02-F,PENCONAZOLO,0.004
venosa,IT017-OF-P02-F,DIMETOATO,0.0005
venosa,IT017-OF-P02-F,METOLACLOR,0.0014
lavello,IT017-OF-P03-F,TERBUTRINA,0.0017
lavello,IT017-OF-P03-F,METOSSIFENOZIDE,0.0015
lavello,IT017-OF-P03-F,METOLACLOR,0.0006
lavello,IT017-OF-P03-F,BOSCALID,0.0397
lavello,IT017-OF-P03-F,TEBUCONAZOLO,0.0735
lavello,IT017-OF-P03-F,2-IDROSSITERBUTILAZINA,0.0011
lavello,IT017-OF-P03-F,AZOSSISTROBINA,0.0024
lavello,IT017-OF-P03-F,DIMETOMORF,0.002
lavello,IT017-OF-P03-F,CLORIDAZON,0.0002
lavello,IT017-OF-P03-F,CLORANTRANILIPROLO,0.0032
lavello,IT017-OF-P03-F,MICLOBUTANIL,0.0028
lavello,IT017-OF-P03-F,CIPROCONAZOLO,0.0007
lavello,IT017-OF-P03-F,MCPA,0.0648
lavello,IT017-OF-P03-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0211
lavello,IT017-OF-P03-F,TIABENDAZOLO,0.0001
lavello,IT017-OF-P03-F,CICLOXIDIM,0.0135
lavello,IT017-OF-P03-F,MESOSULFURON-METILE,0.0068
lavello,IT017-OF-P03-F,METRIBUZIN,0.0025
lavello,IT017-OF-P03-F,TETRACONAZOLO,0.002
lavello,IT017-OF-P03-F,DIMETOATO,0.0004
lavello,IT017-OF-P03-F,PENCONAZOLO,0.003
lavello,IT017-OF-P03-F,METALAXIL-M,0.0105
lavello,IT017-OF-P03-F,CIPRODINIL,0.0017
ripacandida,IT017-OF-P04-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.013
ripacandida,IT017-OF-P04-F,CICLOXIDIM,0.0005
ripacandida,IT017-OF-P04-F,TEBUCONAZOLO,0.0121
ripacandida,IT017-OF-P04-F,DIMETOMORF,0.002
ripacandida,IT017-OF-P04-F,MICLOBUTANIL,0.0025
ripacandida,IT017-OF-P04-F,TERBUTRINA,0.0057
ripacandida,IT017-OF-P04-F,TETRACONAZOLO,0.0029
ripacandida,IT017-OF-P04-F,BENALAXIL,0.0176
ripacandida,IT017-OF-P04-F,METALAXIL-M,0.0135
ripacandida,IT017-OF-P04-F,2-IDROSSITERBUTILAZINA,0.0015
ripacandida,IT017-OF-P04-F,PENCONAZOLO,0.0034
ripacandida,IT017-OF-P04-F,DIMETOATO,0.0093
ripacandida,IT017-OF-P04-F,PROPICONAZOLO,0.0008
ripacandida,IT017-OF-P04-F,METOLACLOR,0.0028
ripacandida,IT017-OF-P04-F,CLORANTRANILIPROLO,0.0001
ripacandida,IT017-OF-P04-F,METRAFENONE,0.0372
ripacandida,IT017-OF-P04-F,AZOSSISTROBINA,0.0037
ripacandida,IT017-OF-P04-F,METRIBUZIN,0.0025
ripacandida,IT017-OF-P04-F,TIABENDAZOLO,0.0011
atella,IT017-OF-P06-F,AZOSSISTROBINA,0.0003
atella,IT017-OF-P06-F,2-IDROSSITERBUTILAZINA,0.0026
atella,IT017-OF-P06-F,DIMETOMORF,0.0014
atella,IT017-OF-P06-F,TERBUTRINA,0.0011
atella,IT017-OF-P06-F,TEBUCONAZOLO,0.0021
atella,IT017-OF-P06-F,BOSCALID,0.0002
atella,IT017-OF-P07-F,TIABENDAZOLO,0.0007
atella,IT017-OF-P07-F,BOSCALID,0.0078
atella,IT017-OF-P07-F,DIMETOMORF,0.0065
atella,IT017-OF-P07-F,TERBUTRINA,0.0072
atella,IT017-OF-P07-F,TEBUCONAZOLO,0.0034
atella,IT017-OF-P07-F,AZOSSISTROBINA,0.0337
atella,IT017-OF-P07-F,2-IDROSSITERBUTILAZINA,0.0017
atella,IT017-OF-P07-F,TETRACONAZOLO,0.006
atella,IT017-OF-P07-F,PENCONAZOLO,0.003
atella,IT017-OF-P07-F,METALAXIL-M,0.0124
atella,IT017-OF-P07-F,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0032
atella,IT017-OF-P07-F,CLORANTRANILIPROLO,0.0009
atella,IT017-OF-P07-F,MICLOBUTANIL,0.0098
atella,IT017-OF-P07-F,DIMETOATO,0.003
lavello,IT017-OFRR01,TIABENDAZOLO,0.0002
lavello,IT017-OFRR01,ATRAZINA,0.0125
lavello,IT017-OFRR01,METRIBUZIN,0.0042
lavello,IT017-OFRR01,PENCONAZOLO,0.021
lavello,IT017-OFRR01,2-IDROSSITERBUTILAZINA,0.0046
lavello,IT017-OFRR01,METALAXIL-M,0.0138
lavello,IT017-OFRR01,CIPRODINIL,0.0589
lavello,IT017-OFRR01,PIRIMICARB-DESMETILE,0.0035
lavello,IT017-OFRR01,AZOSSISTROBINA,0.0595
lavello,IT017-OFRR01,TEBUCONAZOLO,0.0071
lavello,IT017-OFRR01,MICLOBUTANIL,0.0651
lavello,IT017-OFRR01,TETRACONAZOLO,0.021
lavello,IT017-OFRR01,CIPROCONAZOLO,0.0022
lavello,IT017-OFRR01,DIMETOMORF,0.0927
lavello,IT017-OFRR01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.019
lavello,IT017-OFRR01,CLORANTRANILIPROLO,0.1907
lavello,IT017-OFRR01,BOSCALID,0.0558
lavello,IT017-OFRR01,CICLOXIDIM,0.0129
lavello,IT017-OFRR01,TEBUFENOZIDE,0.0153
lavello,IT017-OFRR01,CLORIDAZON,0.0003
lavello,IT017-OFRR01,FENHEXAMID,0.0016
lavello,IT017-OFRR01,MANDIPROPAMID,0.1249
lavello,IT017-OFRR01,MESOSULFURON-METILE,0.0002
lavello,IT017-OFRR01,METOLACLOR,0.0007
lavello,IT017-OFRR01,TRIADIMENOL,0.0031
lavello,IT017-OFRR01,BENTAZONE,0.002
lavello,IT017-OFRR01,METOSSIFENOZIDE,0.1647
lavello,IT017-OFRR01,DIMETOATO,0.0005
lavello,IT017-OFRR01,CLORPIRIFOS,0.0008
lavello,IT017-OFRR01,NICOSULFURON,0.0013
lavello,IT017-OFRR01,TERBUTRINA,0.0014
lavello,IT017-OFRR01,MCPA,0.0011
melfi,IT017-OFRR02,AZOSSISTROBINA,0.0003
melfi,IT017-OFRR02,TERBUTRINA,0.0008
melfi,IT017-OFRR02,2-IDROSSITERBUTILAZINA,0.0006
melfi,IT017-OFRR02,MECOPROP,0.0014
melfi,IT017-OFRR02,ATRAZINA,0.0125
melfi,IT017-OFRR02,TEBUCONAZOLO,0.0003
montemurro,IT017-PR01,TEBUCONAZOLO,0.0015
montemurro,IT017-PR01,2-IDROSSITERBUTILAZINA,0.0032
montemurro,IT017-PR01,METOLACLOR,0.0013
montemurro,IT017-PR01,ISOXAFLUTOLE,0.0162
montemurro,IT017-PR01,TERBUTRINA,0.0007
montemurro,IT017-PR01,DIMETOMORF,0.003
montemurro,IT017-PR01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0062
montemurro,IT017-PR01,PIRACLOSTROBIN,0.0007
montemurro,IT017-PR01,AZOSSISTROBINA,0.0049
montemurro,IT017-PR01,TETRACONAZOLO,0.0016
montemurro,IT017-PR01,METALAXIL-M,0.005
montemurro,IT017-PR01,BOSCALID,0.0007
montemurro,IT017-PR01,"DDT, pp",0.0006
montemurro,IT017-PR01,CLORANTRANILIPROLO,0.0005
montemurro,IT017-PR01,TIABENDAZOLO,0.0006
balvano,IT017-SE-P01-F,2-IDROSSITERBUTILAZINA,0.0836
vietri di potenza,IT017-SE-P05-F,2-IDROSSITERBUTILAZINA,0.0011
vietri di potenza,IT017-SE-P05-F,TEBUCONAZOLO,0.0017
vietri di potenza,IT017-SE-P05-F,DIMETOMORF,0.0013
vietri di potenza,IT017-SE-P05-F,AZOSSISTROBINA,0.0007
vietri di potenza,IT017-SE-P05-F,TIABENDAZOLO,0.0002
vietri di potenza,IT017-SE-P05-F,PENCONAZOLO,0.001
vietri di potenza,IT017-SE-P05-F,TERBUTRINA,0.0018
matera,IT017-SG02,TERBUTRINA,0.0012
matera,IT017-SG02,TEBUCONAZOLO,0.00643
matera,IT017-SG02,DIMETOMORF,0.0034
matera,IT017-SG02,MECOPROP,0.004
matera,IT017-SG02,BENTAZONE,0.004
matera,IT017-SG02,MCPA,0.1428
matera,IT017-SG02,AZOSSISTROBINA,0.00588
matera,IT017-SG02,"2,4-DICLOROFENOSSIACETICO ACIDO",0.424
matera,IT017-SG02,CLORANTRANILIPROLO,0.0001
matera,IT017-SG02,CLORIDAZON,0.00013
matera,IT017-SG02,TETRACONAZOLO,0.0025
matera,IT017-SG02,MESOSULFURON-METILE,0.00179
matera,IT017-SG02,METRIBUZIN,0.00155
matera,IT017-SG02,CLORPIRIFOS,0.0005
matera,IT017-SG02,METOLACLOR,0.00011
matera,IT017-SG02,PROPICONAZOLO,0.00059
matera,IT017-SG02,DIMETOATO,0.0012
matera,IT017-SG02,2-IDROSSITERBUTILAZINA,0.0002
matera,IT017-SG02,MICLOBUTANIL,0.00026
matera,IT017-SG02,CIPROCONAZOLO,0.01288
rotondella,IT017-SI02,BOSCALID,0.0007
rotondella,IT017-SI02,TEBUCONAZOLO,0.0023
rotondella,IT017-SI02,DIMETOMORF,0.0026
rotondella,IT017-SI02,DIFENOCONAZOLO,0.0001
rotondella,IT017-SI02,TERBUTRINA,0.0006
rotondella,IT017-SI02,MICLOBUTANIL,0.0002
rotondella,IT017-SI02,AZOSSISTROBINA,0.0005
senise,IT017-SI-P03-F,CLORANTRANILIPROLO,0.0001
senise,IT017-SI-P03-F,TEBUCONAZOLO,0.0013
senise,IT017-SI-P03-F,DIMETOMORF,0.0008
senise,IT017-SI-P03-F,AZOSSISTROBINA,0.0003
lauria,IT017-SI-P12-L,TEBUCONAZOLO,0.0052
lauria,IT017-SI-P12-L,AZOSSISTROBINA,0.0028
lauria,IT017-SI-P12-L,BOSCALID,0.0003
lauria,IT017-SI-P12-L,CLORANTRANILIPROLO,0.0001
lauria,IT017-SI-P12-L,DIMETOMORF,0.0013
lauria,IT017-SI-P14-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0016
lauria,IT017-SI-P14-L,TEBUCONAZOLO,0.0002
nemoli,IT17-NO-P07-L,TEBUCONAZOLO,0.0013
nemoli,IT17-NO-P07-L,AZOSSISTROBINA,0.0009
nemoli,IT17-NO-P07-L,METALAXIL-M,0.003
nemoli,IT17-NO-P07-L,TERBUTRINA,0.0005
nemoli,IT17-NO-P07-L,METOLACLOR,0.0002
nemoli,IT17-NO-P07-L,DIMETOATO,0.0001
nemoli,IT17-NO-P07-L,MESOSULFURON-METILE,0.0001
nemoli,IT17-NO-P07-L,DIMETOMORF,0.0006
nemoli,IT17-NO-P07-L,BOSCALID,0.0002
lagonegro,IT17-NO-P09-L,MESOSULFURON-METILE,0.0001
lagonegro,IT17-NO-P09-L,AZOSSISTROBINA,0.0009
pescopagano,IT17-OF-P08-L,MCPA,0.0053
pescopagano,IT17-OF-P08-L,TEBUCONAZOLO,0.0037
pescopagano,IT17-OF-P08-L,DIMETOMORF,0.0014
pescopagano,IT17-OF-P08-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.1652
pescopagano,IT17-OF-P08-L,DIMETOATO,0.0002
pescopagano,IT17-OF-P08-L,BENTAZONE,0.0021
pescopagano,IT17-OF-P08-L,MESOSULFURON-METILE,0.0099
pescopagano,IT17-OF-P08-L,TIABENDAZOLO,0.0006
pescopagano,IT17-OF-P08-L,2-IDROSSITERBUTILAZINA,0.0097
pescopagano,IT17-OF-P08-L,BOSCALID,0.0003
pescopagano,IT17-OF-P08-L,CLORANTRANILIPROLO,0.0005
pescopagano,IT17-OF-P08-L,DIURON,0.004
pescopagano,IT17-OF-P08-L,CIPROCONAZOLO,0.0064
pescopagano,IT17-OF-P08-L,PIRACLOSTROBIN,0.0001
pescopagano,IT17-OF-P08-L,MECOPROP,0.0069999999999999
pescopagano,IT17-OF-P08-L,TETRACONAZOLO,0.0031
pescopagano,IT17-OF-P08-L,MICLOBUTANIL,0.001
pescopagano,IT17-OF-P08-L,METALAXIL-M,0.0043
venosa,IT17-OF-P09-L,TEBUCONAZOLO,0.0063
venosa,IT17-OF-P09-L,AZOSSISTROBINA,0.0006
venosa,IT17-OF-P09-L,DIMETOMORF,0.0022
venosa,IT17-OF-P09-L,CLORANTRANILIPROLO,0.0005
venosa,IT17-OF-P09-L,BOSCALID,0.0004
venosa,IT17-OF-P09-L,DIMETOATO,0.00015
venosa,IT17-OF-P09-L,MESOSULFURON-METILE,0.0098
venosa,IT17-OF-P09-L,METOLACLOR,0.0003
venosa,IT17-OF-P09-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.03
venosa,IT17-OF-P09-L,METOSSIFENOZIDE,0.0034
venosa,IT17-OF-P09-L,TETRACONAZOLO,0.0024
venosa,IT17-OF-P09-L,TIABENDAZOLO,0.0001
venosa,IT17-OF-P09-L,2-IDROSSITERBUTILAZINA,0.0009
venosa,IT17-OF-P09-L,METALAXIL-M,0.005
venosa,IT17-OF-P09-L,MCPA,0.003
atella,IT17-OF-P11-L,TEBUCONAZOLO,0.0014
atella,IT17-OF-P11-L,AZOSSISTROBINA,0.0009
atella,IT17-OF-P11-L,MCPA,0.004
atella,IT17-OF-P11-L,MESOSULFURON-METILE,0.0001
atella,IT17-OF-P11-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.008
atella,IT17-OF-P11-L,DIMETOMORF,0.0014
atella,IT17-OF-P11-L,BOSCALID,0.0003
rionero,IT17-OF-P12-L,"2,4-DICLOROFENOSSIACETICO ACIDO",0.008
rionero,IT17-OF-P12-L,TEBUCONAZOLO,0.0016
rionero,IT17-OF-P12-L,BOSCALID,0.0003
rionero,IT17-OF-P12-L,MCPA,0.002
rionero,IT17-OF-P12-L,DIMETOMORF,0.0021
rionero,IT17-OF-P12-L,AZOSSISTROBINA,0.0009
rionero,IT17-OF-P12-L,MESOSULFURON-METILE,0.0001
rionero,IT17-OF-P12-L,PENCONAZOLO,0.001
rionero,IT17-OF-P12-L,2-IDROSSITERBUTILAZINA,0.0002
rionero,IT17-OF-P12-L,METALAXIL-M,0.002
rionero,IT17-OF-P12-L,CLORANTRANILIPROLO,0.0002
grumento nova,IT017-AG01,TERBUTILAZINA (incluso metabolita),0.0109
aliano,IT017-AG02,TERBUTILAZINA (incluso metabolita),0.0008
scanzano jonico,IT017-AG03,TERBUTILAZINA (incluso metabolita),0.0009
grumento nova,IT017-AG-P05-F,TERBUTILAZINA (incluso metabolita),0.0013
grumento nova,IT017-AG-P09-F,TERBUTILAZINA (incluso metabolita),0.0269
grumento nova,IT017-AG-P09-F,DDT totale,0.0005
marsico nuovo,IT017-AG-P13-L,TERBUTILAZINA (incluso metabolita),0.0033
irsina,IT017-BR01,TERBUTILAZINA (incluso metabolita),0.0043
montescaglioso,IT017-BR-P02-F,TERBUTILAZINA (incluso metabolita),0.0177
montescaglioso,IT017-BR-P03-F,TERBUTILAZINA (incluso metabolita),0.0267
genzano di lucania,IT017-BR-P06-F,TERBUTILAZINA (incluso metabolita),0.0014
irsina,IT017-BR-P08-F,TERBUTILAZINA (incluso metabolita),0.0036
matera,IT017-BR-P12-F,TERBUTILAZINA (incluso metabolita),0.0238
acerenza,IT017-BR-P15-L,TERBUTILAZINA (incluso metabolita),0.0019
genzano di lucania,IT017-BR-P16-L,TERBUTILAZINA (incluso metabolita),0.0037
genzano di lucania,IT017-BR-P18-L,TERBUTILAZINA (incluso metabolita),0.0023
albano di lucania,IT017-BS01,TERBUTILAZINA (incluso metabolita),0.0102
albano di lucania,IT017-BS01,ANTIPARASSITARI CICLODIENE,0.0008
pisticci,IT017-BS03,TERBUTILAZINA (incluso metabolita),0.0106
brindisi di montagna,IT017-BS-P01-F,TERBUTILAZINA (incluso metabolita),0.0097
brindisi di montagna,IT017-BS-P01-F,ANTIPARASSITARI CICLODIENE,0.0027
anzi,IT017-BS-P02-F,TERBUTILAZINA (incluso metabolita),0.0056
potenza,IT017-BS-P03-F,TERBUTILAZINA (incluso metabolita),0.0019
tricarico,IT017-BS-P08-F,TERBUTILAZINA (incluso metabolita),0.0045
tricarico,IT017-BS-P08-F,ANTIPARASSITARI CICLODIENE,0.0005
vaglio basilicata,IT017-BS-P09-F,TERBUTILAZINA (incluso metabolita),0.0089
vaglio basilicata,IT017-BS-P09-F,ANTIPARASSITARI CICLODIENE,0.002
ferrandina,IT017-BS-P10-L,TERBUTILAZINA (incluso metabolita),0.0012
ferrandina,IT017-BS-P10-L,DDT totale,0.0008
albano di lucania,IT017-BS-P11-L,TERBUTILAZINA (incluso metabolita),0.013
pignola,IT017-BS-P12/L,TERBUTILAZINA (incluso metabolita),0.0082
potenza,IT017-BSRR02,TERBUTILAZINA (incluso metabolita),0.0028
montalbano jonico,IT017-CA-P02-F,TERBUTILAZINA (incluso metabolita),0.0013
